GID;ID_HOJA;TIPO;ESTADO
"821337";"102632";EDI;USO
"821338";"102632";EDI;USO
"821340";"102632";EDI;USO
"821341";"102632";EDI;USO
"821342";"102632";EDI;USO
"821343";"102632";EDI;USO
"821344";"102632";EDI;USO
"821345";"102632";EDI;USO
"821346";"102632";EDI;USO
"821347";"102632";EDI;USO
"821348";"102632";EDI;USO
"821349";"102632";EDI;USO
"821350";"102632";EDI;USO
"821351";"102632";EDI;USO
"821352";"102632";EDI;USO
"821353";"102632";EDI;USO
"821354";"102632";EDI;USO
"821355";"102632";EDI;USO
"821356";"102632";EDI;USO
"821357";"102632";EDI;USO
"821358";"102632";EDI;USO
"821359";"102632";EDI;USO
"821360";"102632";EDI;USO
"821361";"102632";EDI;USO
"821362";"102632";EDI;USO
"821363";"102632";EDI;USO
"821364";"102632";EDI;USO
"821365";"102632";EDI;USO
"821368";"102632";EDI;USO
"821369";"102632";EDI;USO
"821370";"102632";EDI;USO
"821371";"102632";EDI;USO
"821372";"102632";EDI;USO
"821373";"102632";EDI;USO
"821375";"102632";EDI;USO
"821377";"102632";EDI;USO
"821378";"102632";EDI;USO
"821379";"102632";EDI;USO
"821380";"102632";EDI;USO
"821381";"102632";EDI;USO
"821382";"102632";EDI;USO
"821383";"102632";EDI;USO
"821384";"102632";EDI;USO
"821385";"102632";EDI;USO
"821386";"102632";EDI;USO
"821387";"102632";EDI;USO
"821388";"102632";EDI;USO
"821389";"102632";EDI;USO
"821390";"102632";EDI;USO
"821393";"102632";EDI;USO
"821394";"102632";EDI;USO
"821395";"102632";EDI;USO
"821396";"102632";EDI;USO
"821397";"102632";EDI;USO
"821398";"102632";EDI;USO
"821399";"102632";EDI;USO
"821400";"102632";EDI;USO
"821401";"102632";EDI;USO
"821402";"102632";EDI;USO
"821403";"102632";EDI;USO
"821404";"102632";EDI;USO
"821405";"102632";EDI;USO
"821406";"102632";EDI;USO
"821407";"102632";EDI;USO
"821408";"102632";EDI;USO
"821409";"102632";EDI;USO
"821410";"102632";EDI;USO
"821411";"102632";EDI;USO
"821412";"102632";EDI;USO
"821413";"102632";EDI;USO
"821414";"102632";EDI;USO
"821415";"102632";EDI;USO
"821416";"102632";EDI;USO
"821417";"102632";EDI;USO
"821418";"102632";EDI;USO
"821419";"102632";EDI;USO
"821420";"102632";EDI;USO
"821421";"102632";EDI;USO
"821422";"102632";EDI;USO
"821423";"102632";EDI;USO
"821424";"102632";EDI;USO
"821425";"102632";EDI;USO
"821426";"102632";EDI;USO
"821427";"102632";EDI;USO
"821428";"102632";EDI;USO
"821429";"102632";EDI;USO
"821430";"102632";EDI;USO
"821431";"102632";EDI;USO
"821432";"102632";EDI;USO
"821433";"102632";EDI;USO
"821434";"102632";EDI;USO
"821435";"102632";EDI;USO
"821436";"102632";EDI;USO
"821437";"102632";EDI;USO
"821438";"102632";EDI;USO
"821439";"102632";EDI;USO
"821440";"102632";EDI;USO
"821441";"102632";EDI;USO
"821442";"102632";EDI;USO
"821443";"102632";EDI;USO
"821444";"102632";EDI;USO
"821445";"102632";EDI;USO
"821446";"102632";EDI;USO
"821447";"102632";EDI;USO
"821448";"102632";EDI;USO
"821449";"102632";EDI;USO
"821450";"102632";EDI;USO
"821451";"102632";EDI;USO
"821452";"102632";EDI;USO
"821453";"102632";EDI;USO
"821454";"102632";EDI;USO
"821455";"102632";EDI;USO
"821456";"102632";EDI;USO
"821457";"102632";EDI;USO
"821458";"102632";EDI;USO
"821459";"102632";EDI;USO
"821460";"102632";EDI;USO
"821461";"102632";EDI;USO
"821463";"102632";EDI;USO
"821464";"102632";EDI;USO
"821465";"102632";EDI;USO
"821466";"102632";EDI;USO
"821467";"102632";EDI;USO
"821468";"102632";EDI;USO
"821469";"102632";EDI;USO
"821470";"102632";EDI;USO
"821471";"102632";EDI;USO
"821472";"102632";EDI;USO
"821473";"102632";EDI;USO
"821474";"102632";EDI;USO
"821475";"102632";EDI;USO
"821476";"102632";EDI;USO
"821477";"102632";EDI;USO
"821478";"102632";EDI;USO
"821479";"102632";EDI;USO
"821480";"102632";EDI;USO
"821481";"102632";EDI;USO
"821482";"102632";EDI;USO
"821483";"102632";EDI;USO
"821484";"102632";EDI;USO
"821485";"102632";EDI;USO
"821486";"102632";EDI;USO
"821487";"102632";EDI;USO
"821488";"102632";EDI;USO
"821489";"102632";EDI;USO
"821490";"102632";EDI;USO
"821491";"102632";EDI;USO
"821492";"102632";EDI;USO
"821493";"102632";EDI;USO
"821494";"102632";EDI;USO
"821495";"102632";EDI;USO
"821496";"102632";EDI;USO
"821497";"102632";EDI;USO
"821498";"102632";EDI;USO
"821499";"102632";EDI;USO
"821500";"102632";EDI;USO
"821501";"102632";EDI;USO
"821502";"102632";EDI;USO
"821503";"102632";EDI;USO
"821504";"102632";EDI;USO
"821506";"102632";EDI;USO
"821507";"102632";EDI;USO
"821508";"102632";EDI;USO
"821509";"102632";EDI;USO
"821510";"102632";EDI;USO
"821511";"102632";EDI;USO
"821512";"102632";EDI;USO
"821514";"102632";EDI;USO
"821515";"102632";EDI;USO
"821516";"102632";EDI;USO
"821517";"102632";EDI;USO
"821518";"102632";EDI;USO
"821519";"102632";EDI;USO
"821520";"102632";EDI;USO
"821521";"102632";EDI;USO
"821522";"102632";EDI;USO
"821523";"102632";EDI;USO
"821524";"102632";EDI;USO
"821525";"102632";EDI;USO
"821526";"102632";EDI;USO
"821527";"102632";EDI;USO
"821528";"102632";EDI;USO
"821529";"102632";EDI;USO
"821530";"102632";EDI;USO
"821531";"102632";EDI;USO
"821532";"102632";EDI;USO
"821533";"102632";EDI;USO
"821534";"102632";EDI;USO
"821535";"102632";EDI;USO
"821536";"102632";EDI;USO
"821537";"102632";EDI;USO
"821538";"102632";EDI;USO
"821544";"102632";EDI;USO
"821545";"102632";EDI;USO
"821546";"102632";EDI;USO
"821547";"102632";EDI;USO
"821548";"102632";EDI;USO
"821549";"102632";EDI;USO
"821550";"102632";EDI;USO
"821551";"102632";EDI;USO
"821552";"102632";EDI;USO
"821553";"102632";EDI;USO
"821554";"102632";EDI;USO
"821555";"102632";EDI;USO
"821556";"102632";EDI;USO
"821557";"102632";EDI;USO
"821558";"102632";EDI;USO
"821559";"102632";EDI;USO
"821560";"102632";EDI;USO
"821561";"102632";EDI;USO
"821562";"102632";EDI;USO
"821563";"102632";EDI;USO
"821564";"102632";EDI;USO
"821565";"102632";EDI;USO
"821566";"102632";EDI;USO
"821567";"102632";EDI;USO
"821568";"102632";EDI;USO
"821569";"102632";EDI;USO
"821570";"102632";EDI;USO
"821571";"102632";EDI;USO
"821572";"102632";EDI;USO
"821573";"102632";EDI;USO
"821574";"102632";EDI;USO
"821575";"102632";EDI;USO
"821576";"102632";EDI;USO
"821577";"102632";EDI;USO
"821578";"102632";EDI;USO
"821579";"102632";EDI;USO
"821580";"102632";EDI;USO
"821581";"102632";EDI;USO
"821582";"102632";EDI;USO
"821583";"102632";EDI;USO
"821584";"102632";EDI;USO
"821585";"102632";EDI;USO
"821586";"102632";EDI;USO
"821587";"102632";EDI;USO
"821588";"102632";EDI;USO
"821589";"102632";EDI;USO
"821590";"102632";EDI;USO
"821591";"102632";EDI;USO
"821592";"102632";EDI;USO
"821593";"102632";EDI;USO
"821594";"102632";EDI;USO
"821595";"102632";EDI;USO
"821596";"102632";EDI;USO
"821597";"102632";EDI;USO
"821598";"102632";EDI;USO
"821599";"102632";EDI;USO
"821603";"102632";EDI;USO
"821604";"102632";EDI;USO
"821605";"102632";EDI;USO
"821606";"102632";EDI;USO
"821607";"102632";EDI;USO
"821608";"102632";EDI;USO
"821609";"102632";EDI;USO
"821610";"102632";EDI;USO
"821611";"102632";EDI;USO
"821612";"102632";EDI;USO
"821613";"102632";EDI;USO
"821614";"102632";EDI;USO
"821615";"102632";EDI;USO
"821616";"102632";EDI;USO
"821617";"102632";EDI;USO
"821618";"102632";EDI;USO
"821619";"102632";EDI;USO
"821620";"102632";EDI;USO
"821621";"102632";EDI;USO
"821622";"102632";EDI;USO
"821623";"102632";EDI;USO
"821624";"102632";EDI;USO
"821625";"102632";EDI;USO
"821626";"102632";EDI;USO
"821627";"102632";EDI;USO
"821628";"102632";EDI;USO
"821630";"102632";EDI;USO
"821631";"102632";EDI;USO
"821632";"102632";EDI;USO
"821633";"102632";EDI;USO
"821634";"102632";EDI;USO
"821635";"102632";EDI;USO
"821636";"102632";EDI;USO
"821637";"102632";EDI;USO
"821638";"102632";EDI;USO
"821639";"102632";EDI;USO
"821640";"102632";EDI;USO
"821641";"102632";EDI;USO
"821642";"102632";EDI;USO
"821643";"102632";EDI;USO
"821644";"102632";EDI;USO
"821645";"102632";EDI;USO
"821646";"102632";EDI;USO
"821647";"102632";EDI;USO
"821648";"102632";EDI;USO
"821649";"102632";EDI;USO
"821650";"102632";EDI;USO
"821651";"102632";EDI;USO
"821652";"102632";EDI;USO
"821657";"102632";EDI;USO
"821658";"102632";EDI;USO
"821659";"102632";EDI;USO
"821660";"102632";EDI;USO
"821661";"102632";EDI;USO
"821662";"102632";EDI;USO
"821663";"102632";EDI;USO
"821664";"102632";EDI;USO
"821665";"102632";EDI;USO
"821666";"102632";EDI;USO
"821667";"102632";EDI;USO
"821668";"102632";EDI;USO
"821669";"102632";EDI;USO
"821670";"102632";EDI;USO
"821671";"102632";EDI;USO
"821674";"102632";EDI;USO
"821675";"102632";EDI;USO
"821676";"102632";EDI;USO
"821677";"102632";EDI;USO
"821678";"102632";EDI;USO
"821679";"102632";EDI;USO
"821680";"102632";EDI;USO
"821681";"102632";EDI;USO
"821682";"102632";EDI;USO
"821683";"102632";EDI;USO
"821684";"102632";EDI;USO
"821685";"102632";EDI;USO
"821686";"102632";EDI;USO
"821687";"102632";EDI;USO
"821688";"102632";EDI;USO
"821689";"102632";EDI;USO
"821690";"102632";EDI;USO
"821691";"102632";EDI;USO
"821692";"102632";EDI;USO
"821693";"102632";EDI;USO
"821694";"102632";EDI;USO
"821699";"102632";EDI;USO
"821700";"102632";EDI;USO
"821701";"102632";EDI;USO
"821702";"102632";EDI;USO
"821703";"102632";EDI;USO
"821704";"102632";EDI;USO
"821705";"102632";EDI;USO
"821706";"102632";EDI;USO
"821707";"102632";EDI;USO
"821708";"102632";EDI;USO
"821709";"102632";EDI;USO
"821710";"102632";EDI;USO
"821711";"102632";EDI;USO
"821712";"102632";EDI;USO
"821713";"102632";EDI;USO
"821714";"102632";EDI;USO
"821715";"102632";EDI;USO
"821716";"102632";EDI;USO
"821717";"102632";EDI;USO
"821718";"102632";EDI;USO
"821719";"102632";EDI;USO
"821720";"102632";EDI;USO
"821721";"102632";EDI;USO
"821722";"102632";EDI;USO
"821723";"102632";EDI;USO
"821724";"102632";EDI;USO
"821725";"102632";EDI;USO
"821726";"102632";EDI;USO
"821727";"102632";EDI;USO
"821728";"102632";EDI;USO
"821729";"102632";EDI;USO
"821730";"102632";EDI;USO
"821731";"102632";EDI;USO
"821732";"102632";EDI;USO
"821733";"102632";EDI;USO
"821734";"102632";EDI;USO
"821735";"102632";EDI;USO
"821736";"102632";EDI;USO
"821737";"102632";EDI;USO
"821738";"102632";EDI;USO
"821739";"102632";EDI;USO
"821740";"102632";EDI;USO
"821742";"102632";EDI;USO
"821743";"102632";EDI;USO
"821744";"102632";EDI;USO
"821745";"102632";EDI;USO
"821746";"102632";EDI;USO
"821747";"102632";EDI;USO
"821748";"102632";EDI;USO
"821749";"102632";EDI;USO
"821750";"102632";EDI;USO
"821751";"102632";EDI;USO
"821752";"102632";EDI;USO
"821753";"102632";EDI;USO
"821754";"102632";EDI;USO
"821755";"102632";EDI;USO
"821756";"102632";EDI;USO
"821757";"102632";EDI;USO
"821758";"102632";EDI;USO
"821759";"102632";EDI;USO
"821760";"102632";EDI;USO
"821761";"102632";EDI;USO
"821762";"102632";EDI;USO
"821763";"102632";EDI;USO
"821764";"102632";EDI;USO
"821765";"102632";EDI;USO
"821766";"102632";EDI;USO
"821767";"102632";EDI;USO
"821768";"102632";EDI;USO
"821769";"102632";EDI;USO
"821770";"102632";EDI;USO
"821771";"102632";EDI;USO
"821774";"102632";EDI;USO
"821775";"102632";EDI;USO
"821776";"102632";EDI;USO
"821777";"102632";EDI;USO
"821778";"102632";EDI;USO
"821779";"102632";EDI;USO
"821780";"102632";EDI;USO
"821781";"102632";EDI;USO
"821782";"102632";EDI;USO
"821783";"102632";EDI;USO
"821784";"102632";EDI;USO
"821785";"102632";EDI;USO
"821786";"102632";EDI;USO
"821787";"102632";EDI;USO
"821788";"102632";EDI;USO
"821789";"102632";EDI;USO
"821790";"102632";EDI;USO
"821791";"102632";EDI;USO
"821792";"102632";EDI;USO
"821793";"102632";EDI;USO
"821794";"102632";EDI;USO
"821795";"102632";EDI;USO
"821796";"102632";EDI;USO
"821797";"102632";EDI;USO
"821798";"102632";EDI;USO
"821799";"102632";EDI;USO
"821806";"102632";EDI;USO
"821807";"102632";EDI;USO
"821808";"102632";EDI;USO
"821809";"102632";EDI;USO
"821811";"102632";EDI;USO
"821812";"102632";EDI;USO
"821813";"102632";EDI;USO
"821814";"102632";EDI;USO
"821815";"102632";EDI;USO
"821819";"102632";EDI;USO
"821821";"102632";EDI;USO
"821822";"102632";EDI;USO
"821823";"102632";EDI;USO
"821824";"102632";EDI;USO
"821825";"102632";EDI;USO
"821826";"102632";EDI;USO
"821827";"102632";EDI;USO
"821828";"102632";EDI;USO
"821829";"102632";EDI;USO
"821832";"102632";EDI;USO
"821833";"102632";EDI;USO
"821835";"102632";EDI;USO
"821836";"102632";EDI;USO
"821837";"102632";EDI;USO
"821838";"102632";EDI;USO
"821839";"102632";EDI;USO
"821840";"102632";EDI;USO
"821841";"102632";EDI;USO
"821843";"102632";EDI;USO
"821844";"102632";EDI;USO
"821845";"102632";EDI;USO
"821847";"102632";EDI;USO
"821848";"102632";EDI;USO
"821852";"102632";EDI;USO
"821853";"102632";EDI;USO
"821855";"102632";EDI;USO
"821856";"102632";EDI;USO
"821857";"102632";EDI;USO
"821858";"102632";EDI;USO
"821859";"102632";EDI;USO
"821860";"102632";EDI;USO
"821861";"102632";EDI;USO
"821862";"102632";EDI;USO
"821863";"102632";EDI;USO
"821864";"102632";EDI;USO
"821865";"102632";EDI;USO
"821866";"102632";EDI;USO
"821867";"102632";EDI;USO
"821868";"102632";EDI;USO
"821869";"102632";EDI;USO
"821870";"102632";EDI;USO
"821873";"102632";EDI;USO
"821874";"102632";EDI;USO
"821875";"102632";EDI;USO
"821876";"102632";EDI;USO
"821877";"102632";EDI;USO
"821878";"102632";EDI;USO
"821879";"102632";EDI;USO
"821881";"102632";EDI;USO
"821882";"102632";EDI;USO
"821883";"102632";EDI;USO
"821884";"102632";EDI;USO
"821885";"102632";EDI;USO
"821886";"102632";EDI;USO
"821887";"102632";EDI;USO
"821888";"102632";EDI;USO
"821889";"102632";EDI;USO
"821890";"102632";EDI;USO
"821891";"102632";EDI;USO
"821892";"102632";EDI;USO
"821893";"102632";EDI;USO
"821894";"102632";EDI;USO
"821895";"102632";EDI;USO
"821896";"102632";EDI;USO
"821897";"102632";EDI;USO
"821898";"102632";EDI;USO
"821899";"102632";EDI;USO
"821900";"102632";EDI;USO
"821901";"102632";EDI;USO
"821902";"102632";EDI;USO
"821904";"102632";EDI;USO
"821905";"102632";EDI;USO
"821906";"102632";EDI;USO
"821907";"102632";EDI;USO
"821908";"102632";EDI;USO
"821909";"102632";EDI;USO
"821910";"102632";EDI;USO
"821911";"102632";EDI;USO
"821912";"102632";EDI;USO
"821913";"102632";EDI;USO
"821914";"102632";EDI;USO
"821915";"102632";EDI;USO
"821916";"102632";EDI;USO
"821917";"102632";EDI;USO
"821918";"102632";EDI;USO
"821919";"102632";EDI;USO
"821920";"102632";EDI;USO
"821921";"102632";EDI;USO
"821922";"102632";EDI;USO
"821923";"102632";EDI;USO
"821924";"102632";EDI;USO
"821925";"102632";EDI;USO
"821926";"102632";EDI;USO
"821927";"102632";EDI;USO
"821928";"102632";EDI;USO
"821929";"102632";EDI;USO
"821933";"102632";EDI;USO
"821934";"102632";EDI;USO
"821935";"102632";EDI;USO
"821936";"102632";EDI;USO
"821937";"102632";EDI;USO
"821938";"102632";EDI;USO
"821939";"102632";EDI;USO
"821940";"102632";EDI;USO
"821941";"102632";EDI;USO
"821942";"102632";EDI;USO
"821943";"102632";EDI;USO
"821944";"102632";EDI;USO
"821945";"102632";EDI;USO
"821946";"102632";EDI;USO
"821947";"102632";EDI;USO
"821948";"102632";EDI;USO
"821949";"102632";EDI;USO
"821950";"102632";EDI;USO
"821951";"102632";EDI;USO
"821952";"102632";EDI;USO
"821953";"102632";EDI;USO
"821954";"102632";EDI;USO
"821955";"102632";EDI;USO
"821956";"102632";EDI;USO
"821963";"102632";EDI;USO
"821964";"102632";EDI;USO
"821965";"102632";EDI;USO
"821966";"102632";EDI;USO
"821967";"102632";EDI;USO
"821968";"102632";EDI;USO
"821969";"102632";EDI;USO
"821970";"102632";EDI;USO
"821971";"102632";EDI;USO
"821972";"102632";EDI;USO
"821979";"102632";EDI;USO
"821980";"102632";EDI;USO
"821981";"102632";EDI;USO
"821982";"102632";EDI;USO
"821983";"102632";EDI;USO
"821984";"102632";EDI;USO
"821985";"102632";EDI;USO
"821986";"102632";EDI;USO
"821987";"102632";EDI;USO
"821988";"102632";EDI;USO
"821989";"102632";EDI;USO
"821990";"102632";EDI;USO
"821991";"102632";EDI;USO
"821992";"102632";EDI;USO
"821993";"102632";EDI;USO
"821994";"102632";EDI;USO
"821995";"102632";EDI;USO
"822003";"102632";EDI;USO
"822004";"102632";EDI;USO
"822005";"102632";EDI;USO
"822006";"102632";EDI;USO
"822007";"102632";EDI;USO
"822008";"102632";EDI;USO
"822009";"102632";EDI;USO
"822010";"102632";EDI;USO
"822011";"102632";EDI;USO
"822012";"102632";EDI;USO
"822013";"102632";EDI;USO
"822014";"102632";EDI;USO
"822016";"102632";EDI;USO
"822017";"102632";EDI;USO
"822018";"102632";EDI;USO
"822019";"102632";EDI;USO
"822020";"102632";EDI;USO
"822021";"102632";EDI;USO
"822022";"102632";EDI;USO
"822023";"102632";EDI;USO
"822024";"102632";EDI;USO
"822025";"102632";EDI;USO
"822026";"102632";EDI;USO
"822027";"102632";EDI;USO
"822028";"102632";EDI;USO
"822029";"102632";EDI;USO
"822030";"102632";EDI;USO
"822031";"102632";EDI;USO
"822032";"102632";EDI;USO
"822033";"102632";EDI;USO
"822034";"102632";EDI;USO
"822035";"102632";EDI;USO
"822036";"102632";EDI;USO
"822037";"102632";EDI;USO
"822038";"102632";EDI;USO
"822039";"102632";EDI;USO
"822040";"102632";EDI;USO
"822041";"102632";EDI;USO
"822042";"102632";EDI;USO
"822043";"102632";EDI;USO
"822044";"102632";EDI;USO
"822045";"102632";EDI;USO
"822051";"102632";EDI;USO
"822052";"102632";EDI;USO
"822053";"102632";EDI;USO
"822054";"102632";EDI;USO
"822055";"102632";EDI;USO
"822056";"102632";EDI;USO
"822057";"102632";EDI;USO
"822058";"102632";EDI;USO
"822059";"102632";EDI;USO
"822060";"102632";EDI;USO
"822061";"102632";EDI;USO
"822062";"102632";EDI;USO
"822063";"102632";EDI;USO
"822064";"102632";EDI;USO
"822065";"102632";EDI;USO
"822066";"102632";EDI;USO
"822067";"102632";EDI;USO
"822068";"102632";EDI;USO
"822069";"102632";EDI;USO
"822070";"102632";EDI;USO
"822071";"102632";EDI;USO
"822072";"102632";EDI;USO
"822073";"102632";EDI;USO
"822074";"102632";EDI;USO
"822075";"102632";EDI;USO
"822076";"102632";EDI;USO
"822077";"102632";EDI;USO
"822078";"102632";EDI;USO
"822079";"102632";EDI;USO
"822080";"102632";EDI;USO
"822081";"102632";EDI;USO
"822082";"102632";EDI;USO
"822083";"102632";EDI;USO
"822084";"102632";EDI;USO
"822085";"102632";EDI;USO
"822086";"102632";EDI;USO
"822087";"102632";EDI;USO
"822088";"102632";EDI;USO
"822089";"102632";EDI;USO
"822090";"102632";EDI;USO
"822091";"102632";EDI;USO
"822092";"102632";EDI;USO
"822093";"102632";EDI;USO
"822094";"102632";EDI;USO
"822095";"102632";EDI;USO
"822096";"102632";EDI;USO
"822097";"102632";EDI;USO
"822098";"102632";EDI;USO
"822099";"102632";EDI;USO
"822101";"102632";EDI;USO
"822102";"102632";EDI;USO
"822103";"102632";EDI;USO
"822104";"102632";EDI;USO
"822105";"102632";EDI;USO
"822106";"102632";EDI;USO
"822107";"102632";EDI;USO
"822108";"102632";EDI;USO
"822109";"102632";EDI;USO
"822110";"102632";EDI;USO
"822111";"102632";EDI;USO
"822112";"102632";EDI;USO
"822113";"102632";EDI;USO
"822114";"102632";EDI;USO
"822115";"102632";EDI;USO
"822116";"102632";EDI;USO
"822117";"102632";EDI;USO
"822118";"102632";EDI;USO
"822119";"102632";EDI;USO
"822120";"102632";EDI;USO
"822122";"102632";EDI;USO
"822123";"102632";EDI;USO
"822124";"102632";EDI;USO
"822125";"102632";EDI;USO
"822126";"102632";EDI;USO
"822127";"102632";EDI;USO
"822128";"102632";EDI;USO
"822129";"102632";EDI;USO
"822130";"102632";EDI;USO
"822131";"102632";EDI;USO
"822132";"102632";EDI;USO
"822133";"102632";EDI;USO
"822134";"102632";EDI;USO
"822135";"102632";EDI;USO
"822136";"102632";EDI;USO
"822137";"102632";EDI;USO
"822138";"102632";EDI;USO
"822140";"102632";EDI;USO
"822141";"102632";EDI;USO
"822145";"102632";EDI;USO
"822149";"102632";EDI;USO
"822150";"102632";EDI;USO
"822151";"102632";EDI;USO
"822152";"102632";EDI;USO
"822153";"102632";EDI;USO
"822154";"102632";EDI;USO
"822155";"102632";EDI;USO
"822156";"102632";EDI;USO
"822157";"102632";EDI;USO
"822158";"102632";EDI;USO
"822159";"102632";EDI;USO
"822160";"102632";EDI;USO
"822161";"102632";EDI;USO
"822162";"102632";EDI;USO
"822163";"102632";EDI;USO
"822164";"102632";EDI;USO
"822171";"102632";EDI;USO
"822172";"102632";EDI;USO
"822173";"102632";EDI;USO
"822174";"102632";EDI;USO
"822175";"102632";EDI;USO
"822176";"102632";EDI;USO
"822177";"102632";EDI;USO
"822178";"102632";EDI;USO
"822179";"102632";EDI;USO
"822180";"102632";EDI;USO
"822181";"102632";EDI;USO
"822182";"102632";EDI;USO
"822183";"102632";EDI;USO
"822185";"102632";EDI;USO
"822186";"102632";EDI;USO
"822187";"102632";EDI;USO
"822188";"102632";EDI;USO
"822189";"102632";EDI;USO
"822210";"102632";EDI;USO
"822211";"102632";EDI;USO
"822212";"102632";EDI;USO
"822213";"102632";EDI;USO
"822214";"102632";EDI;USO
"822215";"102632";EDI;USO
"822216";"102632";EDI;USO
"822217";"102632";EDI;USO
"822218";"102632";EDI;USO
"822219";"102632";EDI;USO
"822220";"102632";EDI;USO
"822221";"102632";EDI;USO
"822222";"102632";EDI;USO
"822223";"102632";EDI;USO
"822224";"102632";EDI;USO
"822225";"102632";EDI;USO
"822226";"102632";EDI;USO
"822228";"102632";EDI;USO
"822229";"102632";EDI;USO
"822230";"102632";EDI;USO
"822231";"102632";EDI;USO
"822232";"102632";EDI;USO
"822233";"102632";EDI;USO
"822234";"102632";EDI;USO
"822235";"102632";EDI;USO
"822236";"102632";EDI;USO
"822237";"102632";EDI;USO
"822238";"102632";EDI;USO
"822239";"102632";EDI;USO
"822240";"102632";EDI;USO
"822241";"102632";EDI;USO
"822242";"102632";EDI;USO
"822243";"102632";EDI;USO
"822244";"102632";EDI;USO
"822245";"102632";EDI;USO
"822246";"102632";EDI;USO
"822247";"102632";EDI;USO
"822248";"102632";EDI;USO
"822249";"102632";EDI;USO
"822250";"102632";EDI;USO
"822251";"102632";EDI;USO
"822252";"102632";EDI;USO
"822253";"102632";EDI;USO
"822254";"102632";EDI;USO
"822255";"102632";EDI;USO
"822257";"102632";EDI;USO
"822258";"102632";EDI;USO
"822259";"102632";EDI;USO
"822260";"102632";EDI;USO
"822261";"102632";EDI;USO
"822262";"102632";EDI;USO
"822263";"102632";EDI;USO
"822264";"102632";EDI;USO
"822265";"102632";EDI;USO
"822266";"102632";EDI;USO
"822267";"102632";EDI;USO
"822268";"102632";EDI;USO
"822269";"102632";EDI;USO
"822270";"102632";EDI;USO
"822271";"102632";EDI;USO
"822272";"102632";EDI;USO
"822273";"102632";EDI;USO
"822274";"102632";EDI;USO
"822275";"102632";EDI;USO
"822276";"102632";EDI;USO
"822277";"102632";EDI;USO
"822278";"102632";EDI;USO
"822279";"102632";EDI;USO
"822280";"102632";EDI;USO
"822281";"102632";EDI;USO
"822282";"102632";EDI;USO
"822283";"102632";EDI;USO
"822284";"102632";EDI;USO
"822285";"102632";EDI;USO
"822286";"102632";EDI;USO
"822287";"102632";EDI;USO
"822288";"102632";EDI;USO
"822289";"102632";EDI;USO
"822292";"102632";EDI;USO
"822293";"102632";EDI;USO
"822294";"102632";EDI;USO
"822295";"102632";EDI;USO
"822296";"102632";EDI;USO
"822297";"102632";EDI;USO
"822298";"102632";EDI;USO
"822299";"102632";EDI;USO
"822300";"102632";EDI;USO
"822301";"102632";EDI;USO
"822302";"102632";EDI;USO
"822303";"102632";EDI;USO
"822304";"102632";EDI;USO
"822305";"102632";EDI;USO
"822306";"102632";EDI;USO
"822307";"102632";EDI;USO
"822308";"102632";EDI;USO
"822309";"102632";EDI;USO
"822310";"102632";EDI;USO
"822311";"102632";EDI;USO
"822312";"102632";EDI;USO
"822313";"102632";EDI;USO
"822314";"102632";EDI;USO
"822315";"102632";EDI;USO
"822316";"102632";EDI;USO
"822317";"102632";EDI;USO
"822318";"102632";EDI;USO
"822319";"102632";EDI;USO
"822320";"102632";EDI;USO
"822321";"102632";EDI;USO
"822322";"102632";EDI;USO
"822323";"102632";EDI;USO
"822325";"102632";EDI;USO
"822327";"102632";EDI;USO
"822328";"102632";EDI;USO
"822329";"102632";EDI;USO
"822330";"102632";EDI;USO
"822331";"102632";EDI;USO
"822332";"102632";EDI;USO
"822333";"102632";EDI;USO
"822334";"102632";EDI;USO
"822335";"102632";EDI;USO
"822336";"102632";EDI;USO
"822337";"102632";EDI;USO
"822338";"102632";EDI;USO
"822339";"102632";EDI;USO
"822340";"102632";EDI;USO
"822341";"102632";EDI;USO
"822342";"102632";EDI;USO
"822343";"102632";EDI;USO
"822344";"102632";EDI;USO
"822345";"102632";EDI;USO
"822346";"102632";EDI;USO
"822347";"102632";EDI;USO
"822348";"102632";EDI;USO
"822349";"102632";EDI;USO
"822350";"102632";EDI;USO
"822351";"102632";EDI;USO
"822352";"102632";EDI;USO
"822353";"102632";EDI;USO
"822354";"102632";EDI;USO
"822355";"102632";EDI;USO
"822356";"102632";EDI;USO
"822357";"102632";EDI;USO
"822358";"102632";EDI;USO
"822359";"102632";EDI;USO
"822360";"102632";EDI;USO
"822361";"102632";EDI;USO
"822362";"102632";EDI;USO
"822363";"102632";EDI;USO
"822364";"102632";EDI;USO
"822365";"102632";EDI;USO
"822366";"102632";EDI;USO
"822367";"102632";EDI;USO
"822368";"102632";EDI;USO
"822369";"102632";EDI;USO
"822370";"102632";EDI;USO
"822371";"102632";EDI;USO
"822372";"102632";EDI;USO
"822373";"102632";EDI;USO
"822374";"102632";EDI;USO
"822375";"102632";EDI;USO
"822376";"102632";EDI;USO
"822378";"102632";EDI;USO
"822379";"102632";EDI;USO
"822380";"102632";EDI;USO
"822381";"102632";EDI;USO
"822382";"102632";EDI;USO
"822383";"102632";EDI;USO
"822384";"102632";EDI;USO
"822385";"102632";EDI;USO
"822386";"102632";EDI;USO
"822387";"102632";EDI;USO
"822388";"102632";EDI;USO
"822389";"102632";EDI;USO
"822390";"102632";EDI;USO
"822392";"102632";EDI;USO
"822393";"102632";EDI;USO
"822394";"102632";EDI;USO
"822395";"102632";EDI;USO
